team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,plate_appearances,at_bats,hits,singles,doubles,triples,home_runs,walks,strikeouts,batting_average,slugging_percentage
Chicago White Sox,home,Colson Montgomery,695657,777120,"Montgomery, Colson",L,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Chicago White Sox,home,Colson Montgomery,695657,777120,"Montgomery, Colson",R,24.0,17.0,7.0,6.0,0.0,1.0,0.0,5.0,5.0,0.4117647058823529,0.5294117647058824
Chicago White Sox,home,Michael A. Taylor,572191,777120,"Taylor, Michael A.",L,79.0,76.0,17.0,5.0,8.0,1.0,3.0,1.0,35.0,0.2236842105263158,0.4736842105263157
Chicago White Sox,home,Michael A. Taylor,572191,777120,"Taylor, Michael A.",R,113.0,96.0,21.0,14.0,5.0,0.0,2.0,17.0,32.0,0.21875,0.3333333333333333
Cleveland Guardians,away,Steven Kwan,680757,777120,"Kwan, Steven",L,139.0,124.0,32.0,26.0,6.0,0.0,0.0,9.0,14.0,0.2580645161290322,0.3064516129032258
Cleveland Guardians,away,Steven Kwan,680757,777120,"Kwan, Steven",R,263.0,231.0,71.0,50.0,14.0,1.0,6.0,24.0,20.0,0.3073593073593073,0.4545454545454545
Cleveland Guardians,away,Nolan Jones,666134,777120,"Jones, Nolan",L,45.0,37.0,8.0,7.0,1.0,0.0,0.0,7.0,13.0,0.2162162162162162,0.2432432432432432
Cleveland Guardians,away,Nolan Jones,666134,777120,"Jones, Nolan",R,211.0,185.0,43.0,29.0,9.0,2.0,3.0,21.0,53.0,0.2324324324324324,0.3513513513513513
Cleveland Guardians,away,José Ramírez,608070,777120,"Ramírez, José",L,114.0,106.0,37.0,25.0,8.0,0.0,4.0,6.0,10.0,0.3490566037735849,0.5377358490566038
Cleveland Guardians,away,José Ramírez,608070,777120,"Ramírez, José",R,261.0,232.0,65.0,41.0,9.0,1.0,14.0,22.0,34.0,0.2801724137931034,0.5086206896551724
Cleveland Guardians,away,Kyle Manzardo,700932,777120,"Manzardo, Kyle",L,53.0,46.0,9.0,2.0,2.0,1.0,4.0,5.0,13.0,0.1956521739130435,0.5434782608695652
Cleveland Guardians,away,Kyle Manzardo,700932,777120,"Manzardo, Kyle",R,243.0,216.0,48.0,28.0,9.0,1.0,10.0,24.0,61.0,0.2222222222222222,0.412037037037037
Cleveland Guardians,away,Carlos Santana,467793,777120,"Santana, Carlos",L,109.0,95.0,23.0,17.0,2.0,0.0,4.0,12.0,17.0,0.2421052631578947,0.3894736842105263
Cleveland Guardians,away,Carlos Santana,467793,777120,"Santana, Carlos",R,249.0,208.0,49.0,37.0,5.0,0.0,7.0,33.0,49.0,0.235576923076923,0.3605769230769231
Cleveland Guardians,away,Bo Naylor,666310,777120,"Naylor, Bo",L,54.0,47.0,9.0,7.0,1.0,0.0,1.0,5.0,8.0,0.1914893617021276,0.2765957446808511
Cleveland Guardians,away,Bo Naylor,666310,777120,"Naylor, Bo",R,186.0,158.0,27.0,10.0,8.0,1.0,8.0,25.0,55.0,0.170886075949367,0.3860759493670886
Cleveland Guardians,away,Angel Martínez,682657,777120,"Martínez, Angel",L,93.0,82.0,25.0,16.0,5.0,0.0,4.0,6.0,20.0,0.3048780487804878,0.5121951219512195
Cleveland Guardians,away,Angel Martínez,682657,777120,"Martínez, Angel",R,187.0,176.0,38.0,23.0,10.0,1.0,4.0,4.0,39.0,0.2159090909090909,0.3522727272727273
Cleveland Guardians,away,Johnathan Rodríguez,671286,777120,"Rodríguez, Johnathan",L,39.0,34.0,6.0,4.0,1.0,1.0,0.0,3.0,11.0,0.1764705882352941,0.2647058823529412
Cleveland Guardians,away,Johnathan Rodríguez,671286,777120,"Rodríguez, Johnathan",R,10.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.1,0.2
Cleveland Guardians,away,Brayan Rocchio,677587,777120,"Rocchio, Brayan",L,51.0,41.0,5.0,4.0,1.0,0.0,0.0,5.0,15.0,0.1219512195121951,0.1463414634146341
Cleveland Guardians,away,Brayan Rocchio,677587,777120,"Rocchio, Brayan",R,88.0,80.0,17.0,10.0,6.0,0.0,1.0,6.0,12.0,0.2125,0.325
Milwaukee Brewers,home,Sal Frelick,686217,777123,"Frelick, Sal",L,121.0,106.0,35.0,30.0,5.0,0.0,0.0,9.0,15.0,0.330188679245283,0.3773584905660377
Milwaukee Brewers,home,Sal Frelick,686217,777123,"Frelick, Sal",R,262.0,231.0,65.0,49.0,6.0,3.0,7.0,24.0,33.0,0.2813852813852814,0.4242424242424242
Milwaukee Brewers,home,William Contreras,661388,777123,"Contreras, William",L,107.0,85.0,19.0,16.0,3.0,0.0,0.0,19.0,22.0,0.2235294117647059,0.2588235294117647
Milwaukee Brewers,home,William Contreras,661388,777123,"Contreras, William",R,274.0,234.0,60.0,41.0,13.0,0.0,6.0,33.0,45.0,0.2564102564102564,0.3888888888888889
Milwaukee Brewers,home,Christian Yelich,592885,777123,"Yelich, Christian",L,128.0,112.0,25.0,19.0,4.0,0.0,2.0,13.0,38.0,0.2232142857142857,0.3125
Milwaukee Brewers,home,Christian Yelich,592885,777123,"Yelich, Christian",R,252.0,223.0,63.0,39.0,7.0,0.0,17.0,25.0,61.0,0.2825112107623318,0.5426008968609866
Milwaukee Brewers,home,Jackson Chourio,694192,777123,"Chourio, Jackson",L,114.0,108.0,40.0,24.0,10.0,1.0,5.0,5.0,24.0,0.3703703703703703,0.6203703703703703
Milwaukee Brewers,home,Jackson Chourio,694192,777123,"Chourio, Jackson",R,306.0,283.0,65.0,38.0,15.0,2.0,10.0,15.0,61.0,0.2296819787985865,0.4028268551236749
Milwaukee Brewers,home,Brice Turang,668930,777123,"Turang, Brice",L,115.0,103.0,29.0,25.0,3.0,0.0,1.0,7.0,28.0,0.2815533980582524,0.3398058252427184
Milwaukee Brewers,home,Brice Turang,668930,777123,"Turang, Brice",R,272.0,234.0,65.0,50.0,11.0,0.0,4.0,32.0,55.0,0.2777777777777778,0.376068376068376
Milwaukee Brewers,home,Jake Bauers,641343,777123,"Bauers, Jake",L,15.0,13.0,3.0,2.0,1.0,0.0,0.0,2.0,5.0,0.2307692307692307,0.3076923076923077
Milwaukee Brewers,home,Jake Bauers,641343,777123,"Bauers, Jake",R,129.0,107.0,22.0,13.0,4.0,0.0,5.0,19.0,38.0,0.205607476635514,0.3831775700934579
Milwaukee Brewers,home,Andruw Monasterio,655316,777123,"Monasterio, Andruw",L,21.0,17.0,3.0,1.0,1.0,0.0,1.0,4.0,2.0,0.1764705882352941,0.4117647058823529
Milwaukee Brewers,home,Andruw Monasterio,655316,777123,"Monasterio, Andruw",R,25.0,24.0,5.0,4.0,1.0,0.0,0.0,1.0,8.0,0.2083333333333333,0.25
Milwaukee Brewers,home,Eric Haase,606992,777123,"Haase, Eric",L,22.0,21.0,3.0,2.0,0.0,0.0,1.0,1.0,10.0,0.1428571428571428,0.2857142857142857
Milwaukee Brewers,home,Eric Haase,606992,777123,"Haase, Eric",R,42.0,38.0,10.0,6.0,3.0,0.0,1.0,3.0,17.0,0.2631578947368421,0.4210526315789473
Milwaukee Brewers,home,Anthony Seigler,678011,777123,"Seigler, Anthony",R,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.1111111111111111
Washington Nationals,away,Alex Call,669743,777123,"Call, Alex",L,74.0,62.0,22.0,17.0,3.0,0.0,2.0,6.0,9.0,0.3548387096774194,0.5
Washington Nationals,away,Alex Call,669743,777123,"Call, Alex",R,140.0,108.0,28.0,20.0,6.0,2.0,0.0,24.0,21.0,0.2592592592592592,0.3518518518518518
Washington Nationals,away,Nathaniel Lowe,663993,777123,"Lowe, Nathaniel",L,120.0,108.0,20.0,14.0,5.0,0.0,1.0,9.0,43.0,0.1851851851851851,0.2592592592592592
Washington Nationals,away,Nathaniel Lowe,663993,777123,"Lowe, Nathaniel",R,279.0,250.0,63.0,39.0,9.0,2.0,13.0,25.0,66.0,0.252,0.46
Washington Nationals,away,Josh Bell,605137,777123,"Bell, Josh",L,64.0,53.0,7.0,4.0,1.0,1.0,1.0,8.0,16.0,0.1320754716981132,0.2452830188679245
Washington Nationals,away,Josh Bell,605137,777123,"Bell, Josh",R,258.0,228.0,56.0,38.0,8.0,0.0,10.0,28.0,39.0,0.2456140350877192,0.4122807017543859
Washington Nationals,away,Paul DeJong,657557,777123,"DeJong, Paul",L,20.0,18.0,2.0,0.0,1.0,0.0,1.0,2.0,9.0,0.1111111111111111,0.3333333333333333
Washington Nationals,away,Paul DeJong,657557,777123,"DeJong, Paul",R,56.0,53.0,13.0,9.0,4.0,0.0,0.0,3.0,18.0,0.2452830188679245,0.320754716981132
Washington Nationals,away,Luis García Jr.,671277,777123,"García Jr., Luis",L,56.0,48.0,10.0,8.0,2.0,0.0,0.0,5.0,6.0,0.2083333333333333,0.25
Washington Nationals,away,Luis García Jr.,671277,777123,"García Jr., Luis",R,268.0,245.0,67.0,43.0,17.0,0.0,7.0,15.0,40.0,0.273469387755102,0.4285714285714285
Washington Nationals,away,Brady House,691781,777123,"House, Brady",L,23.0,21.0,4.0,3.0,1.0,0.0,0.0,1.0,8.0,0.1904761904761904,0.238095238095238
Washington Nationals,away,Brady House,691781,777123,"House, Brady",R,71.0,68.0,20.0,14.0,4.0,0.0,2.0,3.0,13.0,0.2941176470588235,0.4411764705882353
Washington Nationals,away,Daylen Lile,695734,777123,"Lile, Daylen",L,13.0,13.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,0.2307692307692307,0.4615384615384615
Washington Nationals,away,Daylen Lile,695734,777123,"Lile, Daylen",R,105.0,92.0,22.0,15.0,5.0,1.0,1.0,8.0,14.0,0.2391304347826087,0.3478260869565217
Washington Nationals,away,Riley Adams,656180,777123,"Adams, Riley",L,40.0,38.0,4.0,3.0,0.0,0.0,1.0,2.0,18.0,0.1052631578947368,0.1842105263157894
Washington Nationals,away,Riley Adams,656180,777123,"Adams, Riley",R,70.0,63.0,12.0,5.0,4.0,0.0,3.0,4.0,27.0,0.1904761904761904,0.3968253968253968
Washington Nationals,away,Jacob Young,696285,777123,"Young, Jacob",L,49.0,39.0,11.0,9.0,2.0,0.0,0.0,8.0,5.0,0.282051282051282,0.3333333333333333
Washington Nationals,away,Jacob Young,696285,777123,"Young, Jacob",R,175.0,154.0,35.0,29.0,5.0,1.0,0.0,12.0,27.0,0.2272727272727272,0.2727272727272727
St. Louis Cardinals,home,Brendan Donovan,680977,777118,"Donovan, Brendan",L,133.0,118.0,25.0,17.0,6.0,0.0,2.0,13.0,25.0,0.211864406779661,0.3135593220338983
St. Louis Cardinals,home,Brendan Donovan,680977,777118,"Donovan, Brendan",R,249.0,221.0,76.0,54.0,16.0,0.0,6.0,24.0,27.0,0.3438914027149321,0.497737556561086
St. Louis Cardinals,home,Iván Herrera,671056,777118,"Herrera, Iván",L,57.0,44.0,15.0,7.0,3.0,0.0,5.0,11.0,8.0,0.3409090909090909,0.75
St. Louis Cardinals,home,Iván Herrera,671056,777118,"Herrera, Iván",R,114.0,103.0,33.0,25.0,5.0,0.0,3.0,8.0,24.0,0.3203883495145631,0.4563106796116505
St. Louis Cardinals,home,Alec Burleson,676475,777118,"Burleson, Alec",L,64.0,60.0,13.0,10.0,1.0,0.0,2.0,3.0,10.0,0.2166666666666666,0.3333333333333333
St. Louis Cardinals,home,Alec Burleson,676475,777118,"Burleson, Alec",R,247.0,224.0,70.0,45.0,16.0,0.0,9.0,17.0,31.0,0.3125,0.5044642857142857
St. Louis Cardinals,home,Willson Contreras,575929,777118,"Contreras, Willson",L,113.0,99.0,27.0,12.0,11.0,0.0,4.0,13.0,28.0,0.2727272727272727,0.5050505050505051
St. Louis Cardinals,home,Willson Contreras,575929,777118,"Contreras, Willson",R,266.0,232.0,57.0,39.0,10.0,0.0,8.0,31.0,65.0,0.2456896551724137,0.3922413793103448
St. Louis Cardinals,home,Thomas Saggese,695336,777118,"Saggese, Thomas",L,30.0,30.0,7.0,6.0,1.0,0.0,0.0,0.0,8.0,0.2333333333333333,0.2666666666666666
St. Louis Cardinals,home,Thomas Saggese,695336,777118,"Saggese, Thomas",R,56.0,50.0,13.0,8.0,4.0,0.0,1.0,3.0,12.0,0.26,0.4
St. Louis Cardinals,home,Masyn Winn,691026,777118,"Winn, Masyn",L,129.0,117.0,29.0,22.0,6.0,0.0,1.0,11.0,25.0,0.2478632478632478,0.3247863247863248
St. Louis Cardinals,home,Masyn Winn,691026,777118,"Winn, Masyn",R,226.0,204.0,53.0,34.0,13.0,0.0,6.0,18.0,37.0,0.2598039215686274,0.4117647058823529
St. Louis Cardinals,home,José Fermín,665877,777118,"Fermín, José",L,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5
St. Louis Cardinals,home,José Fermín,665877,777118,"Fermín, José",R,14.0,12.0,4.0,3.0,1.0,0.0,0.0,2.0,2.0,0.3333333333333333,0.4166666666666667
St. Louis Cardinals,home,Pedro Pagés,686780,777118,"Pagés, Pedro",L,79.0,71.0,14.0,9.0,4.0,0.0,1.0,6.0,24.0,0.1971830985915492,0.2957746478873239
St. Louis Cardinals,home,Pedro Pagés,686780,777118,"Pagés, Pedro",R,163.0,148.0,33.0,22.0,6.0,0.0,5.0,9.0,37.0,0.2229729729729729,0.3648648648648648
St. Louis Cardinals,home,Victor Scott II,687363,777118,"Scott II, Victor",L,96.0,80.0,16.0,13.0,3.0,0.0,0.0,10.0,30.0,0.2,0.2375
St. Louis Cardinals,home,Victor Scott II,687363,777118,"Scott II, Victor",R,223.0,195.0,49.0,37.0,7.0,1.0,4.0,24.0,58.0,0.2512820512820513,0.358974358974359
Atlanta Braves,away,Jurickson Profar,595777,777118,"Profar, Jurickson",L,15.0,15.0,7.0,3.0,2.0,0.0,2.0,0.0,2.0,0.4666666666666667,1.0
Atlanta Braves,away,Jurickson Profar,595777,777118,"Profar, Jurickson",R,44.0,43.0,7.0,4.0,2.0,0.0,1.0,1.0,11.0,0.1627906976744186,0.2790697674418604
Atlanta Braves,away,Matt Olson,621566,777118,"Olson, Matt",L,108.0,98.0,27.0,16.0,7.0,0.0,4.0,8.0,34.0,0.2755102040816326,0.4693877551020408
Atlanta Braves,away,Matt Olson,621566,777118,"Olson, Matt",R,305.0,255.0,65.0,36.0,16.0,0.0,13.0,48.0,62.0,0.2549019607843137,0.4705882352941176
Atlanta Braves,away,Ronald Acuña Jr.,660670,777118,"Acuña Jr., Ronald",L,46.0,36.0,9.0,5.0,3.0,0.0,1.0,10.0,16.0,0.25,0.4166666666666667
Atlanta Braves,away,Ronald Acuña Jr.,660670,777118,"Acuña Jr., Ronald",R,140.0,119.0,43.0,28.0,4.0,0.0,11.0,20.0,32.0,0.361344537815126,0.6722689075630253
Atlanta Braves,away,Sean Murphy,669221,777118,"Murphy, Sean",L,73.0,63.0,14.0,3.0,4.0,0.0,7.0,9.0,26.0,0.2222222222222222,0.6190476190476191
Atlanta Braves,away,Sean Murphy,669221,777118,"Murphy, Sean",R,146.0,131.0,32.0,19.0,4.0,0.0,9.0,13.0,44.0,0.2442748091603053,0.4809160305343511
Atlanta Braves,away,Drake Baldwin,686948,777118,"Baldwin, Drake",L,44.0,38.0,12.0,9.0,0.0,0.0,3.0,6.0,8.0,0.3157894736842105,0.5526315789473685
Atlanta Braves,away,Drake Baldwin,686948,777118,"Baldwin, Drake",R,163.0,147.0,41.0,28.0,5.0,0.0,8.0,15.0,24.0,0.2789115646258503,0.4761904761904761
Atlanta Braves,away,Ozzie Albies,645277,777118,"Albies, Ozzie",L,113.0,107.0,24.0,19.0,5.0,0.0,0.0,4.0,15.0,0.2242990654205607,0.2710280373831775
Atlanta Braves,away,Ozzie Albies,645277,777118,"Albies, Ozzie",R,287.0,250.0,55.0,40.0,7.0,1.0,7.0,33.0,46.0,0.22,0.34
Atlanta Braves,away,Nacho Alvarez Jr.,805373,777118,"Alvarez Jr., Nacho",R,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
Atlanta Braves,away,Michael Harris II,671739,777118,"Harris II, Michael",L,103.0,91.0,18.0,9.0,5.0,3.0,1.0,6.0,23.0,0.1978021978021978,0.3516483516483517
Atlanta Braves,away,Michael Harris II,671739,777118,"Harris II, Michael",R,261.0,249.0,53.0,41.0,7.0,0.0,5.0,5.0,53.0,0.2128514056224899,0.3012048192771084
Atlanta Braves,away,Nick Allen,669397,777118,"Allen, Nick",L,77.0,64.0,12.0,10.0,2.0,0.0,0.0,9.0,13.0,0.1875,0.21875
Atlanta Braves,away,Nick Allen,669397,777118,"Allen, Nick",R,203.0,179.0,46.0,40.0,6.0,0.0,0.0,18.0,49.0,0.2569832402234637,0.2905027932960894
San Francisco Giants,home,Heliot Ramos,671218,777119,"Ramos, Heliot",L,105.0,93.0,23.0,12.0,8.0,0.0,3.0,10.0,29.0,0.2473118279569892,0.4301075268817204
San Francisco Giants,home,Heliot Ramos,671218,777119,"Ramos, Heliot",R,302.0,266.0,73.0,52.0,9.0,1.0,11.0,31.0,67.0,0.2744360902255639,0.4398496240601504
San Francisco Giants,home,Rafael Devers,646240,777119,"Devers, Rafael",L,151.0,131.0,37.0,23.0,9.0,0.0,5.0,16.0,38.0,0.2824427480916031,0.465648854961832
San Francisco Giants,home,Rafael Devers,646240,777119,"Devers, Rafael",R,281.0,222.0,55.0,29.0,14.0,0.0,12.0,53.0,69.0,0.2477477477477477,0.4729729729729729
San Francisco Giants,home,Willy Adames,642715,777119,"Adames, Willy",L,107.0,95.0,15.0,9.0,2.0,1.0,3.0,9.0,33.0,0.1578947368421052,0.2947368421052631
San Francisco Giants,home,Willy Adames,642715,777119,"Adames, Willy",R,294.0,250.0,63.0,41.0,12.0,1.0,9.0,36.0,72.0,0.252,0.416
San Francisco Giants,home,Matt Chapman,656305,777119,"Chapman, Matt",L,68.0,57.0,15.0,11.0,3.0,0.0,1.0,11.0,11.0,0.2631578947368421,0.3684210526315789
San Francisco Giants,home,Matt Chapman,656305,777119,"Chapman, Matt",R,235.0,199.0,46.0,25.0,10.0,0.0,11.0,34.0,59.0,0.2311557788944723,0.4472361809045226
San Francisco Giants,home,Mike Yastrzemski,573262,777119,"Yastrzemski, Mike",L,72.0,65.0,10.0,7.0,2.0,0.0,1.0,3.0,20.0,0.1538461538461538,0.2307692307692307
San Francisco Giants,home,Mike Yastrzemski,573262,777119,"Yastrzemski, Mike",R,258.0,218.0,61.0,41.0,12.0,1.0,7.0,36.0,56.0,0.2798165137614679,0.4403669724770642
San Francisco Giants,home,Wilmer Flores,527038,777119,"Flores, Wilmer",L,91.0,84.0,20.0,15.0,2.0,0.0,3.0,6.0,17.0,0.238095238095238,0.369047619047619
San Francisco Giants,home,Wilmer Flores,527038,777119,"Flores, Wilmer",R,252.0,215.0,56.0,42.0,6.0,0.0,8.0,28.0,42.0,0.2604651162790697,0.4
San Francisco Giants,home,Jung Hoo Lee,808982,777119,"Lee, Jung Hoo",L,98.0,91.0,24.0,15.0,3.0,3.0,3.0,6.0,20.0,0.2637362637362637,0.4615384615384615
San Francisco Giants,home,Jung Hoo Lee,808982,777119,"Lee, Jung Hoo",R,283.0,245.0,61.0,38.0,15.0,5.0,3.0,29.0,24.0,0.2489795918367346,0.3877551020408163
San Francisco Giants,home,Casey Schmitt,669477,777119,"Schmitt, Casey",L,51.0,43.0,10.0,8.0,2.0,0.0,0.0,7.0,13.0,0.2325581395348837,0.2790697674418604
San Francisco Giants,home,Casey Schmitt,669477,777119,"Schmitt, Casey",R,80.0,68.0,19.0,12.0,3.0,0.0,4.0,9.0,19.0,0.2794117647058823,0.5
San Francisco Giants,home,Patrick Bailey,672275,777119,"Bailey, Patrick",L,63.0,59.0,12.0,8.0,2.0,2.0,0.0,3.0,22.0,0.2033898305084746,0.3050847457627119
San Francisco Giants,home,Patrick Bailey,672275,777119,"Bailey, Patrick",R,183.0,157.0,32.0,21.0,9.0,0.0,2.0,18.0,55.0,0.2038216560509554,0.2993630573248407
Los Angeles Dodgers,away,Shohei Ohtani,660271,777119,"Ohtani, Shohei",L,137.0,125.0,38.0,22.0,6.0,4.0,6.0,11.0,38.0,0.304,0.56
Los Angeles Dodgers,away,Shohei Ohtani,660271,777119,"Ohtani, Shohei",R,277.0,232.0,60.0,27.0,5.0,3.0,25.0,41.0,70.0,0.2586206896551724,0.6293103448275862
Los Angeles Dodgers,away,Mookie Betts,605141,777119,"Betts, Mookie",L,104.0,91.0,24.0,16.0,3.0,0.0,5.0,10.0,9.0,0.2637362637362637,0.4615384615384615
Los Angeles Dodgers,away,Mookie Betts,605141,777119,"Betts, Mookie",R,281.0,250.0,61.0,44.0,10.0,1.0,6.0,25.0,32.0,0.244,0.364
Los Angeles Dodgers,away,Will Smith,669257,777119,"Smith, Will",L,71.0,60.0,20.0,12.0,4.0,0.0,4.0,11.0,14.0,0.3333333333333333,0.6
Los Angeles Dodgers,away,Will Smith,669257,777119,"Smith, Will",R,217.0,179.0,58.0,38.0,11.0,1.0,8.0,31.0,39.0,0.3240223463687151,0.5307262569832403
Los Angeles Dodgers,away,Freddie Freeman,518692,777119,"Freeman, Freddie",L,89.0,79.0,18.0,11.0,4.0,0.0,3.0,7.0,24.0,0.2278481012658227,0.3924050632911392
Los Angeles Dodgers,away,Freddie Freeman,518692,777119,"Freeman, Freddie",R,257.0,228.0,74.0,46.0,20.0,1.0,7.0,24.0,54.0,0.3245614035087719,0.5131578947368421
Los Angeles Dodgers,away,Teoscar Hernández,606192,777119,"Hernández, Teoscar",L,58.0,56.0,21.0,11.0,5.0,0.0,5.0,2.0,8.0,0.375,0.7321428571428571
Los Angeles Dodgers,away,Teoscar Hernández,606192,777119,"Hernández, Teoscar",R,238.0,220.0,52.0,30.0,13.0,0.0,9.0,12.0,61.0,0.2363636363636363,0.4181818181818181
Los Angeles Dodgers,away,Andy Pages,681624,777119,"Pages, Andy",L,93.0,89.0,28.0,22.0,3.0,0.0,3.0,3.0,19.0,0.3146067415730337,0.449438202247191
Los Angeles Dodgers,away,Andy Pages,681624,777119,"Pages, Andy",R,272.0,248.0,70.0,44.0,11.0,1.0,14.0,17.0,54.0,0.282258064516129,0.5040322580645161
Los Angeles Dodgers,away,Tommy Edman,669242,777119,"Edman, Tommy",L,84.0,77.0,17.0,8.0,5.0,0.0,4.0,4.0,15.0,0.2207792207792207,0.4415584415584415
Los Angeles Dodgers,away,Tommy Edman,669242,777119,"Edman, Tommy",R,192.0,163.0,40.0,26.0,8.0,1.0,5.0,18.0,28.0,0.2453987730061349,0.3987730061349693
Los Angeles Dodgers,away,Miguel Rojas,500743,777119,"Rojas, Miguel",L,68.0,61.0,16.0,10.0,3.0,0.0,3.0,7.0,8.0,0.2622950819672131,0.4590163934426229
Los Angeles Dodgers,away,Miguel Rojas,500743,777119,"Rojas, Miguel",R,61.0,60.0,15.0,11.0,3.0,0.0,1.0,0.0,8.0,0.25,0.35
Los Angeles Dodgers,away,Esteury Ruiz,665923,777119,"Ruiz, Esteury",L,6.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.3333333333333333,0.3333333333333333
Los Angeles Dodgers,away,Esteury Ruiz,665923,777119,"Ruiz, Esteury",R,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25
Athletics,home,Lawrence Butler,671732,777116,"Butler, Lawrence",L,80.0,75.0,15.0,7.0,4.0,1.0,3.0,5.0,29.0,0.2,0.4
Athletics,home,Lawrence Butler,671732,777116,"Butler, Lawrence",R,323.0,286.0,76.0,45.0,20.0,1.0,10.0,34.0,82.0,0.2657342657342657,0.4475524475524475
Athletics,home,Jacob Wilson,805779,777116,"Wilson, Jacob",L,72.0,65.0,25.0,19.0,4.0,0.0,2.0,5.0,3.0,0.3846153846153846,0.5384615384615384
Athletics,home,Jacob Wilson,805779,777116,"Wilson, Jacob",R,289.0,263.0,87.0,67.0,13.0,0.0,7.0,18.0,24.0,0.3307984790874524,0.4600760456273764
Athletics,home,Nick Kurtz,701762,777116,"Kurtz, Nick",L,58.0,50.0,9.0,6.0,1.0,0.0,2.0,4.0,21.0,0.18,0.32
Athletics,home,Nick Kurtz,701762,777116,"Kurtz, Nick",R,172.0,151.0,42.0,20.0,7.0,1.0,14.0,20.0,56.0,0.2781456953642384,0.6158940397350994
Athletics,home,Brent Rooker,667670,777116,"Rooker, Brent",L,82.0,71.0,21.0,9.0,7.0,0.0,5.0,11.0,14.0,0.2957746478873239,0.6056338028169014
Athletics,home,Brent Rooker,667670,777116,"Rooker, Brent",R,339.0,301.0,84.0,52.0,15.0,2.0,15.0,31.0,78.0,0.2790697674418604,0.4916943521594684
Athletics,home,Tyler Soderstrom,691016,777116,"Soderstrom, Tyler",L,83.0,80.0,18.0,15.0,2.0,0.0,1.0,3.0,24.0,0.225,0.2875
Athletics,home,Tyler Soderstrom,691016,777116,"Soderstrom, Tyler",R,307.0,264.0,73.0,44.0,12.0,1.0,16.0,38.0,65.0,0.2765151515151515,0.5113636363636364
Athletics,home,Gio Urshela,570482,777116,"Urshela, Gio",L,28.0,24.0,5.0,2.0,3.0,0.0,0.0,4.0,6.0,0.2083333333333333,0.3333333333333333
Athletics,home,Gio Urshela,570482,777116,"Urshela, Gio",R,101.0,92.0,22.0,14.0,7.0,1.0,0.0,6.0,17.0,0.2391304347826087,0.3369565217391304
Athletics,home,Max Muncy,691777,777116,"Muncy, Max",L,36.0,32.0,7.0,6.0,0.0,0.0,1.0,4.0,12.0,0.21875,0.3125
Athletics,home,Max Muncy,691777,777116,"Muncy, Max",R,163.0,153.0,34.0,19.0,7.0,0.0,8.0,7.0,51.0,0.2222222222222222,0.4248366013071895
Athletics,home,Austin Wynns,642851,777116,"Wynns, Austin",L,28.0,26.0,5.0,3.0,1.0,0.0,1.0,1.0,10.0,0.1923076923076923,0.3461538461538461
Athletics,home,Austin Wynns,642851,777116,"Wynns, Austin",R,64.0,59.0,20.0,11.0,5.0,0.0,4.0,3.0,15.0,0.3389830508474576,0.6271186440677966
Athletics,home,Denzel Clarke,672016,777116,"Clarke, Denzel",L,28.0,25.0,2.0,0.0,1.0,0.0,1.0,2.0,12.0,0.08,0.24
Athletics,home,Denzel Clarke,672016,777116,"Clarke, Denzel",R,117.0,108.0,27.0,20.0,4.0,1.0,2.0,7.0,46.0,0.25,0.3611111111111111
Toronto Blue Jays,away,Ernie Clement,676391,777116,"Clement, Ernie",L,108.0,97.0,39.0,23.0,12.0,0.0,4.0,7.0,8.0,0.4020618556701031,0.6494845360824743
Toronto Blue Jays,away,Ernie Clement,676391,777116,"Clement, Ernie",R,229.0,208.0,51.0,44.0,7.0,0.0,0.0,13.0,26.0,0.2451923076923076,0.2788461538461538
Toronto Blue Jays,away,Bo Bichette,666182,777116,"Bichette, Bo",L,89.0,82.0,22.0,15.0,4.0,0.0,3.0,5.0,11.0,0.2682926829268293,0.4268292682926829
Toronto Blue Jays,away,Bo Bichette,666182,777116,"Bichette, Bo",R,327.0,303.0,88.0,57.0,21.0,1.0,9.0,18.0,56.0,0.2904290429042904,0.4554455445544554
Toronto Blue Jays,away,Vladimir Guerrero Jr.,665489,777116,"Guerrero Jr., Vladimir",L,91.0,80.0,26.0,17.0,6.0,0.0,3.0,11.0,13.0,0.325,0.5125
Toronto Blue Jays,away,Vladimir Guerrero Jr.,665489,777116,"Guerrero Jr., Vladimir",R,312.0,259.0,70.0,48.0,13.0,0.0,9.0,44.0,44.0,0.2702702702702703,0.4247104247104247
Toronto Blue Jays,away,Alejandro Kirk,672386,777116,"Kirk, Alejandro",L,82.0,73.0,22.0,19.0,2.0,0.0,1.0,7.0,12.0,0.3013698630136986,0.3698630136986301
